symbol	phylostratum	taxon_name
FASTKD5	6	Eumetazoa
OTUD6A	4	Eukaryota
DPH6	1	Cellular_organisms
ZNF627	5	Opisthokonta
LINGO2	4	Eukaryota
EEPD1	3	Euk+Bac
MOB1B	4	Eukaryota
KDM3B	4	Eukaryota
SLC26A9	1	Cellular_organisms
CHMP1B	4	Eukaryota
ARC	7	Vertebrata
RASGRP2	4	Eukaryota
CXXC5	6	Eumetazoa
CHST15	6	Eumetazoa
RRM2B	1	Cellular_organisms
HS2ST1	5	Opisthokonta
CHST3	6	Eumetazoa
SHF	6	Eumetazoa
OTOP1	6	Eumetazoa
STRADA	4	Eukaryota
NIPA1	7	Vertebrata
MICAL3	8	Mammalia
NLRP9	8	Mammalia
NLRC3	4	Eukaryota
TAS2R42	8	Mammalia
BHLHA15	6	Eumetazoa
PTF1A	6	Eumetazoa
OTOP3	6	Eumetazoa
OTOP2	6	Eumetazoa
KRT74	4	Eukaryota
DYM	4	Eukaryota
SSX9P	8	Mammalia
SSX8P	8	Mammalia
SSX7	8	Mammalia
SSX6P	8	Mammalia
SLC29A4	4	Eukaryota
TCF24	6	Eumetazoa
TCF23	6	Eumetazoa
OLIG3	7	Vertebrata
BHLHA9	6	Eumetazoa
ASCL5	6	Eumetazoa
SCX	6	Eumetazoa
STRC	6	Eumetazoa
PHF5A	4	Eukaryota
GSTA5	3	Euk+Bac
ZNF367	6	Eumetazoa
PRXL2C	4	Eukaryota
OTOA	6	Eumetazoa
TAS1R3	6	Eumetazoa
TAS1R1	6	Eumetazoa
CATSPER4	6	Eumetazoa
SLC16A14	3	Euk+Bac
SLC16A13	3	Euk+Bac
SLC16A9	3	Euk+Bac
PRSS45P	6	Eumetazoa
PRSS48	6	Eumetazoa
OVCH1	4	Eukaryota
TMPRSS7	7	Vertebrata
PRSS41	6	Eumetazoa
OVCH2	6	Eumetazoa
USP17L1	4	Eukaryota
PLPPR4	5	Opisthokonta
APTX	1	Cellular_organisms
KRABD5	7	Vertebrata
H2BW1	4	Eukaryota
SLC36A1	4	Eukaryota
ERMP1	4	Eukaryota
GPRIN1	3	Euk+Bac
LRRC70	6	Eumetazoa
SSBP3-AS1	8	Mammalia
TRMT1L	1	Cellular_organisms
C16ORF82	8	Mammalia
ZC3HAV1	4	Eukaryota
TRPM8	7	Vertebrata
MRPL21	4	Eukaryota
PID1	6	Eumetazoa
PAGE2	8	Mammalia
NRK	4	Eukaryota
GVINP1	7	Vertebrata
TICRR	6	Eumetazoa
EFL1	4	Eukaryota
MAMDC2	6	Eumetazoa
PABIR2	6	Eumetazoa
SETX	4	Eukaryota
ZNF551	8	Mammalia
HDX	7	Vertebrata
DPY19L4	4	Eukaryota
TRAPPC11	4	Eukaryota
SMIM15	6	Eumetazoa
NEGR1	6	Eumetazoa
KANSL1	6	Eumetazoa
NUP54	4	Eukaryota
ATG9A	4	Eukaryota
LYSMD3	6	Eumetazoa
DGLUCY	3	Euk+Bac
TIPARP	7	Vertebrata
CCDC186	5	Opisthokonta
ARMC9	4	Eukaryota
GPR155	5	Opisthokonta
PRICKLE2	5	Opisthokonta
ANKRD33	4	Eukaryota
SAMD7	6	Eumetazoa
ZNF572	8	Mammalia
VPS35L	4	Eukaryota
RGPD4	6	Eumetazoa
POGZ	6	Eumetazoa
MIER3	6	Eumetazoa
SLC46A3	5	Opisthokonta
CACNA2D4	6	Eumetazoa
NOTCH2NLA	4	Eukaryota
OR2W3	8	Mammalia
ZFYVE16	6	Eumetazoa
MON2	4	Eukaryota
UBE3B	4	Eukaryota
ZNF571	8	Mammalia
KRT28	6	Eumetazoa
KRT27	6	Eumetazoa
KRT26	6	Eumetazoa
KRT25	6	Eumetazoa
RD3	6	Eumetazoa
PIWIL3	4	Eukaryota
PIWIL4	4	Eukaryota
DENND4A	4	Eukaryota
TMC7	5	Opisthokonta
TMC6	5	Opisthokonta
TMC4	8	Mammalia
MYH14	4	Eukaryota
CSMD3	6	Eumetazoa
CSMD2	6	Eumetazoa
TMPRSS9	4	Eukaryota
PEX26	6	Eumetazoa
NUFIP2	7	Vertebrata
KCNK18	6	Eumetazoa
RNF144B	4	Eukaryota
SZRD1	6	Eumetazoa
GRINA	6	Eumetazoa
MAVS	7	Vertebrata
PKD1L2	6	Eumetazoa
PKD1L3	8	Mammalia
ERAS	8	Mammalia
CYP2U1	3	Euk+Bac
CLASP1	4	Eukaryota
BNIPL	4	Eukaryota
DHX29	5	Opisthokonta
NPHP3	1	Cellular_organisms
LINC00305	8	Mammalia
LRP10	6	Eumetazoa
COMMD6	4	Eukaryota
TRMT11	4	Eukaryota
HDDC2	1	Cellular_organisms
ADM2	7	Vertebrata
HAUS6	6	Eumetazoa
POGLUT3	4	Eukaryota
FAM220A	8	Mammalia
LIMS2	6	Eumetazoa
GLT6D1	8	Mammalia
TRIM46	7	Vertebrata
COX8C	8	Mammalia
TTC21B	4	Eukaryota
PPP1R42	4	Eukaryota
REC114	7	Vertebrata
TRPM1	5	Opisthokonta
P4HA3	4	Eukaryota
GDF7	6	Eumetazoa
HEATR3	4	Eukaryota
C6ORF120	6	Eumetazoa
KIF21A	4	Eukaryota
SH2D6	8	Mammalia
GALNTL5	8	Mammalia
CFAP91	4	Eukaryota
ZNF438	7	Vertebrata
HDGFL2	6	Eumetazoa
DCXR	3	Euk+Bac
LYZL2	6	Eumetazoa
KRTAP19-3	8	Mammalia
ATP5MGL	5	Opisthokonta
MDGA2	7	Vertebrata
BRAP	4	Eukaryota
ZNF804A	7	Vertebrata
SPATA21	8	Mammalia
EMSY	6	Eumetazoa
AKNA	7	Vertebrata
PRSS42P	6	Eumetazoa
TAFA5	7	Vertebrata
TAFA3	7	Vertebrata
TAFA1	7	Vertebrata
RIC3	6	Eumetazoa
NANOGNB	8	Mammalia
GOLGA7	6	Eumetazoa
ARHGAP22	4	Eukaryota
VN1R5	8	Mammalia
VN1R4	8	Mammalia
HSD11B1L	3	Euk+Bac
RAI1	6	Eumetazoa
ANKAR	4	Eukaryota
WAPL	4	Eukaryota
VMO1	6	Eumetazoa
R3HCC1L	8	Mammalia
C1QL2	7	Vertebrata
SPATA19	8	Mammalia
PODN	3	Euk+Bac
IRF2BP2	6	Eumetazoa
TMC3	6	Eumetazoa
ABHD12B	3	Euk+Bac
SDK1	6	Eumetazoa
HSD17B13	3	Euk+Bac
MUC19	3	Euk+Bac
CPEB2	6	Eumetazoa
POLN	3	Euk+Bac
APBB1IP	5	Opisthokonta
TMEM144	4	Eukaryota
WDR53	4	Eukaryota
SAXO4	6	Eumetazoa
BCDIN3D	6	Eumetazoa
BMP8A	6	Eumetazoa
KCTD20	5	Opisthokonta
GPR141	6	Eumetazoa
SNX20	6	Eumetazoa
CAMKMT	4	Eukaryota
NET1	6	Eumetazoa
CEACAM19	8	Mammalia
ADCK2	4	Eukaryota
SPRED2	6	Eumetazoa
SPRED1	6	Eumetazoa
BTLA	8	Mammalia
CCDC91	6	Eumetazoa
SRGAP1	4	Eukaryota
RBBP6	4	Eukaryota
NECAB2	6	Eumetazoa
ANKS1B	6	Eumetazoa
SPATA12	8	Mammalia
ARHGAP30	7	Vertebrata
C5ORF24	7	Vertebrata
SH3RF1	6	Eumetazoa
TAMALIN	6	Eumetazoa
FGD2	4	Eukaryota
FRMD5	5	Opisthokonta
UBE3D	6	Eumetazoa
TSEN54	4	Eukaryota
THAP5	7	Vertebrata
PTAR1	4	Eukaryota
NRARP	6	Eumetazoa
ARPIN	4	Eukaryota
PRRT2	8	Mammalia
TECPR1	6	Eumetazoa
RABEPK	4	Eukaryota
FBXO33	6	Eumetazoa
MILR1	7	Vertebrata
MTERF4	4	Eukaryota
RAB44	7	Vertebrata
TFAP2D	6	Eumetazoa
ADAT2	4	Eukaryota
TMCO2	8	Mammalia
DNAJB7	3	Euk+Bac
PNPLA5	4	Eukaryota
HUWE1	4	Eukaryota
ANKRD37	7	Vertebrata
PLEKHH3	5	Opisthokonta
YTHDF3	4	Eukaryota
MROH2B	4	Eukaryota
SLC35E3	4	Eukaryota
KRT77	8	Mammalia
CNTRL	6	Eumetazoa
CTU1	1	Cellular_organisms
PXK	4	Eukaryota
FILIP1	7	Vertebrata
PIGW	4	Eukaryota
DEFB132	8	Mammalia
DEFB128	8	Mammalia
STRA8	6	Eumetazoa
TAF8	4	Eukaryota
VTCN1	7	Vertebrata
UBE2Q1	4	Eukaryota
KHDC4	4	Eukaryota
MRPL55	6	Eumetazoa
ABI3BP	6	Eumetazoa
CLNK	8	Mammalia
CPLX4	7	Vertebrata
VPS13B	6	Eumetazoa
CATIP	6	Eumetazoa
TMED4	4	Eukaryota
MRPL10	6	Eumetazoa
DPPA2	8	Mammalia
LHFPL4	6	Eumetazoa
CAMK2N1	7	Vertebrata
CMC1	6	Eumetazoa
ZNF467	5	Opisthokonta
CENPV	3	Euk+Bac
SLFN11	8	Mammalia
ZER1	5	Opisthokonta
C11ORF96	8	Mammalia
ZSCAN2	8	Mammalia
MEGF8	5	Opisthokonta
ADGRD2	7	Vertebrata
B3GNT8	8	Mammalia
GALNT5	6	Eumetazoa
TMEM179B	7	Vertebrata
RALYL	7	Vertebrata
NPM2	6	Eumetazoa
PCGF5	4	Eukaryota
GALNT7	6	Eumetazoa
ANKRD23	3	Euk+Bac
HMGN2P46	8	Mammalia
S100A7A	8	Mammalia
NEK8	5	Opisthokonta
LYG2	6	Eumetazoa
ZAR1	6	Eumetazoa
PRNT	8	Mammalia
IRX2-DT	8	Mammalia
AMIGO2	6	Eumetazoa
DSG4	6	Eumetazoa
SCD5	3	Euk+Bac
MRGPRG	8	Mammalia
MRGPRE	8	Mammalia
GPR149	7	Vertebrata
PHLDB2	3	Euk+Bac
ADGRE4P	8	Mammalia
ADGRG6	5	Opisthokonta
ADGRA1	6	Eumetazoa
SDCCAG8	6	Eumetazoa
DHDDS	1	Cellular_organisms
GALNT10	6	Eumetazoa
SYT9	6	Eumetazoa
ILDR1	7	Vertebrata
TEDC1	7	Vertebrata
GLRX5	1	Cellular_organisms
KTN1-AS1	8	Mammalia
TRAPPC6B	4	Eukaryota
PIP4P1	6	Eumetazoa
CLEC14A	8	Mammalia
SMIM29	8	Mammalia
CROCCP2	8	Mammalia
ZBTB33	7	Vertebrata
TMPRSS11B	4	Eukaryota
ZNF605	8	Mammalia
DAAM2	4	Eukaryota
NBPF11	6	Eumetazoa
USP37	4	Eukaryota
KIAA1328	7	Vertebrata
RNF180	6	Eumetazoa
MOB3B	4	Eukaryota
ALPK2	8	Mammalia
PATL1	5	Opisthokonta
MYPN	7	Vertebrata
SRL	4	Eukaryota
LUZP2	7	Vertebrata
TMEM150A	6	Eumetazoa
PEG10	5	Opisthokonta
ADAMTSL2	6	Eumetazoa
TBC1D1	4	Eukaryota
DPP9	3	Euk+Bac
WDR86	6	Eumetazoa
TADA2B	4	Eukaryota
ZNF554	5	Opisthokonta
ATG4D	4	Eukaryota
STIMATE	4	Eukaryota
DDX53	8	Mammalia
SYVN1	4	Eukaryota
TRPT1	1	Cellular_organisms
PRUNE1	4	Eukaryota
MRPL52	6	Eumetazoa
LINC00523	8	Mammalia
SETD3	4	Eukaryota
TTC7B	4	Eukaryota
ADCK1	4	Eukaryota
ACOT1	6	Eumetazoa
ARMH4	8	Mammalia
TTC6	1	Cellular_organisms
LINC00596	8	Mammalia
RBM23	3	Euk+Bac
ASPG	1	Cellular_organisms
SERPINA11	8	Mammalia
ISCA2	3	Euk+Bac
LINC01551	8	Mammalia
NOP9	4	Eukaryota
PABPN1	3	Euk+Bac
METTL3	4	Eukaryota
LDB1	6	Eumetazoa
PBRM1	5	Opisthokonta
YRDC	1	Cellular_organisms
PRPF39	4	Eukaryota
RPAIN	6	Eumetazoa
BIVM	4	Eukaryota
TMEM135	4	Eukaryota
RSPH3	4	Eukaryota
SAPCD2	6	Eumetazoa
OAF	6	Eumetazoa
MARCHF3	4	Eukaryota
ZNF329	6	Eumetazoa
SLC9B2	1	Cellular_organisms
TBC1D26	4	Eukaryota
ZNF546	8	Mammalia
MTDH	7	Vertebrata
LRRTM1	3	Euk+Bac
TLK2	4	Eukaryota
TSPAN33	6	Eumetazoa
CCDC190	8	Mammalia
SLCO6A1	8	Mammalia
ABCA12	4	Eukaryota
EVC2	6	Eumetazoa
ZNF598	4	Eukaryota
GPAT4	4	Eukaryota
MAGI2	5	Opisthokonta
RTN4RL1	6	Eumetazoa
RTN4RL2	6	Eumetazoa
AKAP14	6	Eumetazoa
CDH24	6	Eumetazoa
KTN1	7	Vertebrata
ZFHX4	6	Eumetazoa
CUZD1	6	Eumetazoa
GTF2IRD2	6	Eumetazoa
LHFPL3	6	Eumetazoa
ZNF589	8	Mammalia
ABCA13	8	Mammalia
NOXA1	7	Vertebrata
RIMS1	6	Eumetazoa
SMG6	4	Eukaryota
NHERF4	5	Opisthokonta
NLRX1	6	Eumetazoa
CENATAC	4	Eukaryota
BCL9L	7	Vertebrata
PHLDB1	6	Eumetazoa
GGN	8	Mammalia
TAC4	8	Mammalia
USP48	4	Eukaryota
TRIM74	4	Eukaryota
TRIM73	6	Eumetazoa
SLC51A	6	Eumetazoa
SLC51B	8	Mammalia
HSPC047	8	Mammalia
N4BP2	3	Euk+Bac
CADPS2	6	Eumetazoa
HAPLN4	7	Vertebrata
DTX2	6	Eumetazoa
ITIH5	3	Euk+Bac
STK32C	4	Eukaryota
FERMT3	6	Eumetazoa
FAM83A	7	Vertebrata
NAA40	4	Eukaryota
NT5DC3	4	Eukaryota
ZBTB46	5	Opisthokonta
CASZ1	6	Eumetazoa
SHLD2	6	Eumetazoa
AACS	3	Euk+Bac
ADIPOR2	3	Euk+Bac
VASH2	4	Eukaryota
CABP7	7	Vertebrata
TRABD2A	6	Eumetazoa
FAM124A	6	Eumetazoa
LUZP1	7	Vertebrata
PNMA8A	8	Mammalia
ZNF429	8	Mammalia
ALYREF	4	Eukaryota
GPR180	4	Eukaryota
PIM3	4	Eukaryota
FHIP2B	4	Eukaryota
MDP1	4	Eukaryota
KBTBD6	6	Eumetazoa
CD163	6	Eumetazoa
MORC1	4	Eukaryota
SLC25A42	4	Eukaryota
PIGZ	4	Eukaryota
MYPOP	7	Vertebrata
SATL1	1	Cellular_organisms
SERINC5	4	Eukaryota
IGFN1	6	Eumetazoa
MOGAT3	4	Eukaryota
NRAP	6	Eumetazoa
IFTAP	7	Vertebrata
KIF27	4	Eukaryota
LRRTM4	3	Euk+Bac
LRRTM3	3	Euk+Bac
EXOC3L1	4	Eukaryota
IQGAP3	4	Eukaryota
LAPTM4B	6	Eumetazoa
ZNF410	6	Eumetazoa
SLC47A2	3	Euk+Bac
ZC3H18	6	Eumetazoa
VPS36	4	Eukaryota
TAX1BP1	4	Eukaryota
PACS2	6	Eumetazoa
CAND1	4	Eukaryota
LCA5	6	Eumetazoa
GLCCI1	6	Eumetazoa
TXNDC2	8	Mammalia
TXNRD3	1	Cellular_organisms
RETREG3	6	Eumetazoa
VSIG10L	6	Eumetazoa
FJX1	6	Eumetazoa
IQCH	4	Eukaryota
HOOK3	4	Eukaryota
COMTD1	1	Cellular_organisms
RANBP3L	8	Mammalia
RTTN	6	Eumetazoa
SESTD1	6	Eumetazoa
SLC22A16	4	Eukaryota
ARHGEF25	6	Eumetazoa
COMMD7	4	Eukaryota
MON1A	4	Eukaryota
TSPYL5	8	Mammalia
TMEM200A	7	Vertebrata
P2RY8	6	Eumetazoa
WDR5B	3	Euk+Bac
LRP11	6	Eumetazoa
SGMS1	4	Eukaryota
JAZF1	5	Opisthokonta
CYP4Z1	3	Euk+Bac
ZSCAN30	5	Opisthokonta
NLRP14	4	Eukaryota
NLRP13	4	Eukaryota
NLRP10	8	Mammalia
NLRP8	4	Eukaryota
TPRA1	4	Eukaryota
AMZ2	6	Eumetazoa
THOC6	4	Eukaryota
KCNMB4	7	Vertebrata
METTL16	3	Euk+Bac
SPATA24	4	Eukaryota
PARG	4	Eukaryota
FAM228A	8	Mammalia
ANKRD46	6	Eumetazoa
PPFIBP1	5	Opisthokonta
BPHL	1	Cellular_organisms
LONP2	1	Cellular_organisms
SLC26A11	3	Euk+Bac
ZC3HC1	4	Eukaryota
UNC93A	4	Eukaryota
OSTM1	6	Eumetazoa
PPP1R27	3	Euk+Bac
SERPINA9	1	Cellular_organisms
ATCAY	6	Eumetazoa
SBF2	6	Eumetazoa
RASSF3	5	Opisthokonta
LHFPL1	6	Eumetazoa
PKHD1L1	5	Opisthokonta
NLRC5	6	Eumetazoa
CHD1L	6	Eumetazoa
AMIGO1	6	Eumetazoa
AMIGO3	6	Eumetazoa
PAQR7	3	Euk+Bac
FCHSD1	7	Vertebrata
IFNE	7	Vertebrata
GPBP1	7	Vertebrata
NR2C2AP	4	Eukaryota
CCDC25	4	Eukaryota
CHCT1	8	Mammalia
PROSER2	7	Vertebrata
OOSP2	8	Mammalia
REDIC1	8	Mammalia
TMPRSS12	6	Eumetazoa
IFT70A	4	Eukaryota
TRIM69	6	Eumetazoa
LDHD	3	Euk+Bac
SKAP1	6	Eumetazoa
TEN1	7	Vertebrata
STING1	6	Eumetazoa
COA5	4	Eukaryota
RPS19BP1	6	Eumetazoa
HEATR4	6	Eumetazoa
ZNF227	8	Mammalia
CDR2L	6	Eumetazoa
RALGAPB	4	Eukaryota
TMEM17	6	Eumetazoa
HORMAD1	4	Eukaryota
RALGPS2	4	Eukaryota
LSR	7	Vertebrata
LRRC28	6	Eumetazoa
DNAAF11	4	Eukaryota
EZHIP	8	Mammalia
CHSY1	6	Eumetazoa
ERICH1	7	Vertebrata
CARM1	4	Eukaryota
LINC02875	8	Mammalia
FAM72B	5	Opisthokonta
NUDT13	1	Cellular_organisms
NIT1	3	Euk+Bac
COMMD2	4	Eukaryota
CIRSR	4	Eukaryota
METTL23	4	Eukaryota
HEATR5A	4	Eukaryota
FAM131B	7	Vertebrata
ZFAND4	6	Eumetazoa
SNX32	8	Mammalia
MICU3	6	Eumetazoa
HOGA1	1	Cellular_organisms
DHFR2	3	Euk+Bac
ZNF575	6	Eumetazoa
DRC11	4	Eukaryota
NCAPG2	4	Eukaryota
PPP1R3B	5	Opisthokonta
ZSWIM9	8	Mammalia
CALHM3	7	Vertebrata
GAS2L3	6	Eumetazoa
FBXO11	1	Cellular_organisms
SFR1	6	Eumetazoa
VSIG1	6	Eumetazoa
ANKLE2	6	Eumetazoa
CATSPERD	8	Mammalia
ZNF761	8	Mammalia
PROSER1	6	Eumetazoa
MEX3D	6	Eumetazoa
PLA2G4D	5	Opisthokonta
DGKH	4	Eukaryota
DDX42	4	Eukaryota
GKN2	7	Vertebrata
CATSPER3	6	Eumetazoa
NIBAN3	8	Mammalia
PRIMA1	7	Vertebrata
TICAM2	7	Vertebrata
CEP57	6	Eumetazoa
ANGPTL5	7	Vertebrata
RNF130	4	Eukaryota
VPS37D	6	Eumetazoa
TRIM50	4	Eukaryota
TMEM219	8	Mammalia
ZNF677	8	Mammalia
NME9	3	Euk+Bac
FRAS1	6	Eumetazoa
SPATS2	6	Eumetazoa
DTX1	6	Eumetazoa
VRK2	7	Vertebrata
DZIP3	6	Eumetazoa
COL23A1	7	Vertebrata
ZNF354C	8	Mammalia
NUTM1	8	Mammalia
CDC20B	3	Euk+Bac
ADGRG3	7	Vertebrata
CACUL1	5	Opisthokonta
XYLT1	4	Eukaryota
NDUFA11	6	Eumetazoa
KRT73	4	Eukaryota
DNAAF5	4	Eukaryota
LYPD6	6	Eumetazoa
PTRH1	3	Euk+Bac
STX12	2	Euk_Archaea
KIF18B	4	Eukaryota
KMT5C	5	Opisthokonta
ZGRF1	8	Mammalia
ECHDC2	3	Euk+Bac
ERO1B	4	Eukaryota
PALB2	7	Vertebrata
NRROS	7	Vertebrata
PTOV1	6	Eumetazoa
TMEM25	7	Vertebrata
LDLRAD3	6	Eumetazoa
FAM90A1	8	Mammalia
ZNF573	8	Mammalia
DZIP1	4	Eukaryota
NT5DC4	4	Eukaryota
ZNF280B	6	Eumetazoa
PDSS2	6	Eumetazoa
PHF13	6	Eumetazoa
MARCHF9	6	Eumetazoa
THNSL2	3	Euk+Bac
ANKRD13B	4	Eukaryota
TDRP	7	Vertebrata
PDPN	8	Mammalia
HOMER1	6	Eumetazoa
DOLPP1	4	Eukaryota
PPARGC1B	6	Eumetazoa
GATAD2A	6	Eumetazoa
BPIFA4P	8	Mammalia
CPNE8	4	Eukaryota
GPSM1	1	Cellular_organisms
POTED	8	Mammalia
MCF2L2	8	Mammalia
RAB11FIP4	6	Eumetazoa
RAB43	6	Eumetazoa
C2CD5	4	Eukaryota
SLC13A5	1	Cellular_organisms
MIB1	5	Opisthokonta
JAML	7	Vertebrata
RASAL3	5	Opisthokonta
PRAG1	6	Eumetazoa
MYLK4	3	Euk+Bac
HPS6	6	Eumetazoa
PLCZ1	4	Eukaryota
TREML1	8	Mammalia
GPHB5	6	Eumetazoa
MED12L	6	Eumetazoa
HRNR	8	Mammalia
HIPK1	4	Eukaryota
KLB	3	Euk+Bac
CCDC125	6	Eumetazoa
C1QL4	6	Eumetazoa
RFX6	5	Opisthokonta
IFNL1	8	Mammalia
IFNLR1	7	Vertebrata
DCP2	4	Eukaryota
TMC8	7	Vertebrata
TMPRSS6	4	Eukaryota
IRF2BP1	6	Eumetazoa
CAMK1D	3	Euk+Bac
CERS3	4	Eukaryota
CALHM1	6	Eumetazoa
WFDC8	8	Mammalia
ABCA9	3	Euk+Bac
WFDC3	6	Eumetazoa
WFDC10B	8	Mammalia
WFDC13	8	Mammalia
KRTAP19-1	8	Mammalia
KRTAP13-1	8	Mammalia
KRTAP11-1	8	Mammalia
KRTAP8-1	8	Mammalia
KRTAP7-1	8	Mammalia
RHPN2	4	Eukaryota
TICAM1	7	Vertebrata
GALNT13	6	Eumetazoa
ERC1	7	Vertebrata
RNF135	5	Opisthokonta
TGIF2LY	4	Eukaryota
TGIF2LX	4	Eukaryota
H2AC21	4	Eukaryota
ZNG1B	1	Cellular_organisms
RIOX2	5	Opisthokonta
KRTAP1-3	8	Mammalia
MYO18B	7	Vertebrata
CREG2	4	Eukaryota
RBM45	6	Eumetazoa
ZDHHC13	4	Eukaryota
ZDHHC17	4	Eukaryota
SPPL2C	4	Eukaryota
SNX29P2	8	Mammalia
CRLF3	6	Eumetazoa
PLXDC1	5	Opisthokonta
CBLN2	6	Eumetazoa
CILP2	6	Eumetazoa
NPAS4	6	Eumetazoa
CLEC10A	8	Mammalia
CLVS1	4	Eukaryota
SIAH1	4	Eukaryota
TRAPPC5	4	Eukaryota
TMTC1	3	Euk+Bac
CREBRF	6	Eumetazoa
ARMC8	4	Eukaryota
EPHX4	3	Euk+Bac
SPATA2L	8	Mammalia
RELL1	7	Vertebrata
TMEM126B	8	Mammalia
APOBEC3F	8	Mammalia
AEBP1	7	Vertebrata
EGFL6	6	Eumetazoa
GRAMD2A	7	Vertebrata
LRRC49	3	Euk+Bac
PHYKPL	3	Euk+Bac
SYT12	4	Eukaryota
LURAP1L	7	Vertebrata
TBC1D10C	4	Eukaryota
PLD3	4	Eukaryota
CCNJL	4	Eukaryota
GPIHBP1	8	Mammalia
LACC1	3	Euk+Bac
TMEM139	8	Mammalia
CCDC71	7	Vertebrata
KIAA0825	6	Eumetazoa
CFAP337	4	Eukaryota
HID1	4	Eukaryota
ANKMY2	4	Eukaryota
PSTK	4	Eukaryota
UNC5CL	6	Eumetazoa
ERI1	3	Euk+Bac
LYSMD2	6	Eumetazoa
DENND1C	4	Eukaryota
PRR15	8	Mammalia
RASGRP3	4	Eukaryota
VRK3	7	Vertebrata
PASD1	8	Mammalia
CNGA4	4	Eukaryota
PCP2	8	Mammalia
SLC9A9	3	Euk+Bac
LIX1L	6	Eumetazoa
ZNF584	6	Eumetazoa
NUDCD3	4	Eukaryota
CROCCP3	8	Mammalia
PLEKHH2	5	Opisthokonta
NUTM2A	8	Mammalia
AHNAK2	8	Mammalia
DNAH10	4	Eukaryota
TIAM2	5	Opisthokonta
ANKRD18A	8	Mammalia
FMNL3	4	Eukaryota
SAMD9L	6	Eumetazoa
FOXP4	6	Eumetazoa
MMAA	1	Cellular_organisms
MAP4K3	4	Eukaryota
NOSTRIN	4	Eukaryota
SLC41A1	2	Euk_Archaea
APRG1	8	Mammalia
NAV3	7	Vertebrata
NAV2	6	Eumetazoa
P3H2	6	Eumetazoa
P3H3	6	Eumetazoa
CPO	1	Cellular_organisms
CCDC50	5	Opisthokonta
SLC22A9	4	Eukaryota
MUSTN1	7	Vertebrata
SBSPON	6	Eumetazoa
FUNDC1	6	Eumetazoa
ZNF547	5	Opisthokonta
ZDHHC21	4	Eukaryota
MCAT	3	Euk+Bac
GLYCTK	1	Cellular_organisms
MISP	7	Vertebrata
KSR1	7	Vertebrata
IGDCC3	6	Eumetazoa
HERC6	7	Vertebrata
CABCOCO1	6	Eumetazoa
LOXHD1	5	Opisthokonta
GID4	4	Eukaryota
NKAIN4	6	Eumetazoa
ARL17A	8	Mammalia
CDKL3	4	Eukaryota
ARID3B	6	Eumetazoa
SPNS2	3	Euk+Bac
C1ORF210	8	Mammalia
VSTM4	7	Vertebrata
SIAH3	7	Vertebrata
APLF	6	Eumetazoa
CEP97	4	Eukaryota
ZNF695	5	Opisthokonta
DNAAF19	5	Opisthokonta
MAPKAPK5	4	Eukaryota
NAXD	1	Cellular_organisms
FAM219A	6	Eumetazoa
SLITRK4	7	Vertebrata
TMEM151B	6	Eumetazoa
SERPINA12	1	Cellular_organisms
GLB1L2	3	Euk+Bac
ARHGEF19	7	Vertebrata
WDR75	4	Eukaryota
MFN1	5	Opisthokonta
SLC44A2	4	Eukaryota
CCDC60	6	Eumetazoa
ITPRIP	7	Vertebrata
SPATA31A7	8	Mammalia
TEX14	6	Eumetazoa
WDFY1	5	Opisthokonta
TEX2	4	Eukaryota
MAP7D3	6	Eumetazoa
CCDC117	7	Vertebrata
MFSD6L	6	Eumetazoa
FAM114A1	6	Eumetazoa
DCUN1D3	4	Eukaryota
PLEKHM2	6	Eumetazoa
FOXRED2	5	Opisthokonta
DENND6A	4	Eukaryota
UBE2DNL	4	Eukaryota
CCDC83	6	Eumetazoa
DNAI3	4	Eukaryota
MGA	6	Eumetazoa
GCC2	6	Eumetazoa
ADGRA3	6	Eumetazoa
SFTPA2	6	Eumetazoa
SFTPA1	6	Eumetazoa
HSCB	3	Euk+Bac
STH	8	Mammalia
FAM223A	8	Mammalia
RP1L1	8	Mammalia
CCDC28A	6	Eumetazoa
BRSK2	4	Eukaryota
ZC3H7A	6	Eumetazoa
TRIM59	7	Vertebrata
PHF6	6	Eumetazoa
ZBTB8OS	1	Cellular_organisms
SCN4B	7	Vertebrata
CUL9	7	Vertebrata
LRRC8A	4	Eukaryota
LMTK2	7	Vertebrata
SLC30A8	1	Cellular_organisms
SULF2	3	Euk+Bac
SULF1	3	Euk+Bac
TPH2	3	Euk+Bac
LAX1	8	Mammalia
CNTN4	6	Eumetazoa
UBR1	4	Eukaryota
UBR2	4	Eukaryota
ARHGAP12	7	Vertebrata
ADHFE1	1	Cellular_organisms
SGPP2	4	Eukaryota
UNC45B	4	Eukaryota
CHERP	4	Eukaryota
SCUBE1	4	Eukaryota
ZSCAN29	5	Opisthokonta
CDAN1	5	Opisthokonta
ANKHD1	4	Eukaryota
TRIM48	5	Opisthokonta
TRIM42	4	Eukaryota
BBS7	4	Eukaryota
SUGP1	4	Eukaryota
SUGP2	4	Eukaryota
WWC1	6	Eumetazoa
UEVLD	1	Cellular_organisms
CD302	7	Vertebrata
REXO1L1P	4	Eukaryota
ZFPM1	6	Eumetazoa
CCAR1	6	Eumetazoa
HOMEZ	7	Vertebrata
DHX40	3	Euk+Bac
MCEMP1	8	Mammalia
SLF2	6	Eumetazoa
FBXO16	6	Eumetazoa
SCUBE3	4	Eukaryota
